Trial #,Failure Mode,Total Cost,Time to Objective,Num Comms
3520,Drones got Stuck,224.00,35,20
3521,Drones got Stuck,1160.00,263,31
3522,No Failure,403.00,99,0
3523,Drones got Stuck,992.00,223,28
3524,Drones got Stuck,808.00,176,26
3525,Out of Time,1208.00,300,4
3526,No Failure,824.00,190,17
3527,No Failure,467.00,115,0
3528,Drones got Stuck,1056.00,242,23
3529,Budget runs out,1280.00,295,26
3530,No Failure,571.00,141,0
3531,No Failure,399.00,98,0
3532,Out of Time,1220.00,300,8
3533,Drones got Stuck,768.00,178,14
3534,Drones got Stuck,812.00,172,32
3535,Drones got Stuck,204.00,40,10
3536,No Failure,423.00,103,0
3537,Drones got Stuck,1024.00,223,33
3538,No Failure,1044.00,251,11
3539,Out of Time,1244.00,300,14
3540,Out of Time,1208.00,300,4
3541,Out of Time,1252.00,300,18
3542,Budget runs out,1280.00,298,24
3543,Drones got Stuck,260.00,46,18
3544,Out of Time,1228.00,300,9
3545,Drones got Stuck,1252.00,270,63
3546,Out of Time,1228.00,300,9
3547,Drones got Stuck,236.00,47,11
3548,Drones got Stuck,1096.00,261,13
3549,Drones got Stuck,856.00,174,40
3550,Drones got Stuck,216.00,43,10
3551,No Failure,751.00,185,0
3552,Drones got Stuck,596.00,137,11
3553,No Failure,1044.00,254,8
3554,No Failure,879.00,216,2
3555,Budget runs out,1284.00,273,89
3556,Drones got Stuck,1032.00,224,44
3557,Out of Time,1220.00,300,7
3558,Out of Time,1224.00,300,9
3559,Out of Time,1208.00,300,4
3560,Out of Time,1208.00,300,4
3561,Out of Time,1260.00,300,17
3562,Out of Time,1208.00,300,4
3563,Out of Time,1208.00,300,4
3564,Drones got Stuck,1172.00,268,26
3565,No Failure,775.00,190,2
3566,Drones got Stuck,232.00,42,26
3567,Out of Time,1208.00,300,4
3568,Drones got Stuck,1268.00,286,32
3569,No Failure,880.00,210,11
3570,Out of Time,1208.00,300,4
3571,Drones got Stuck,636.00,124,66
3572,No Failure,883.00,212,10
3573,Budget runs out,1280.00,299,23
3574,Drones got Stuck,404.00,76,24
3575,Drones got Stuck,1240.00,292,31
3576,Drones got Stuck,1224.00,269,46
3577,Drones got Stuck,920.00,197,41
3578,Drones got Stuck,644.00,134,26
3579,Budget runs out,1280.00,287,36
3580,Out of Time,1208.00,300,4
3581,Drones got Stuck,520.00,118,11
3582,Drones got Stuck,1092.00,243,30
3583,Out of Time,1280.00,300,30
3584,Budget runs out,1280.00,293,35
3585,No Failure,899.00,222,2
3586,No Failure,1231.00,295,15
3587,No Failure,747.00,184,0
3588,Drones got Stuck,572.00,131,11
3589,Drones got Stuck,412.00,91,11
3590,No Failure,355.00,86,0
3591,No Failure,879.00,214,2
3592,Drones got Stuck,868.00,198,19
3593,No Failure,319.00,76,0
3594,Out of Time,1212.00,300,6
3595,Out of Time,1224.00,300,11
3596,Out of Time,1208.00,300,4
3597,No Failure,1127.00,277,4
3598,Budget runs out,1280.00,297,25
3599,Drones got Stuck,600.00,117,50
3600,Budget runs out,1280.00,294,28
3601,No Failure,767.00,189,1
3602,Out of Time,1260.00,300,17
3603,Drones got Stuck,468.00,93,23
3604,Drones got Stuck,356.00,59,54
3605,No Failure,339.00,82,0
3606,No Failure,487.00,120,0
3607,Out of Time,1208.00,300,4
3608,Drones got Stuck,736.00,173,11
3609,No Failure,463.00,113,0
3610,Out of Time,1232.00,300,10
3611,No Failure,823.00,202,4
3612,Drones got Stuck,392.00,80,26
3613,Drones got Stuck,1260.00,280,50
3614,No Failure,315.00,75,0
3615,No Failure,655.00,162,0
3616,No Failure,887.00,219,2
3617,No Failure,999.00,248,2
3618,Out of Time,1208.00,300,4
3619,No Failure,787.00,192,2
3620,Out of Time,1220.00,300,10
3621,Out of Time,1256.00,300,16
3622,Out of Time,1208.00,300,4
3623,Drones got Stuck,936.00,220,14
3624,Out of Time,1208.00,300,4
3625,No Failure,327.00,79,0
3626,Out of Time,1264.00,300,18
3627,Out of Time,1240.00,300,14
3628,Budget runs out,1280.00,292,30
3629,No Failure,331.00,81,0
3630,No Failure,755.00,185,2
3631,Out of Time,1248.00,300,15
3632,Out of Time,1248.00,300,14
3633,Drones got Stuck,1172.00,255,38
3634,No Failure,367.00,90,0
3635,Drones got Stuck,1204.00,278,37
3636,No Failure,807.00,196,2
3637,Drones got Stuck,872.00,197,21
3638,No Failure,207.00,49,0
3639,No Failure,343.00,80,5
3640,Drones got Stuck,1160.00,272,19
3641,No Failure,447.00,109,0
3642,Out of Time,1252.00,300,26
3643,Out of Time,1244.00,300,13
3644,Drones got Stuck,1040.00,243,17
3645,No Failure,599.00,146,0
3646,No Failure,331.00,82,0
3647,No Failure,315.00,75,0
3648,No Failure,135.00,32,0
3649,Out of Time,1280.00,300,22
3650,No Failure,1127.00,277,4
3651,No Failure,1171.00,283,10
3652,Out of Time,1276.00,300,21
3653,Drones got Stuck,668.00,152,16
3654,Drones got Stuck,424.00,87,18
3655,Out of Time,1268.00,300,25
3656,No Failure,827.00,204,2
3657,Budget runs out,1280.00,294,28
3658,No Failure,707.00,174,0
3659,Budget runs out,1280.00,277,81
3660,No Failure,911.00,214,15
3661,Out of Time,1208.00,300,4
3662,Budget runs out,1280.00,295,36
3663,No Failure,739.00,182,2
3664,Out of Time,1208.00,300,4
3665,Budget runs out,1280.00,286,41
3666,Drones got Stuck,1268.00,281,59
3667,No Failure,223.00,53,0
3668,Drones got Stuck,732.00,171,17
3669,Out of Time,1252.00,300,21
3670,Drones got Stuck,204.00,31,19
3671,No Failure,639.00,156,0
3672,Drones got Stuck,636.00,130,53
3673,Drones got Stuck,988.00,234,23
3674,Out of Time,1208.00,300,4
3675,Out of Time,1208.00,300,4
3676,No Failure,307.00,74,0
3677,Drones got Stuck,864.00,176,53
3678,No Failure,763.00,187,2
3679,No Failure,455.00,112,0
3680,No Failure,951.00,231,5
3681,Budget runs out,1284.00,287,45
3682,No Failure,795.00,196,2
3683,No Failure,303.00,71,0
3684,No Failure,667.00,162,0
3685,Drones got Stuck,368.00,67,33
3686,No Failure,331.00,80,0
3687,Out of Time,1220.00,300,7
3688,No Failure,347.00,84,0
3689,Out of Time,1244.00,300,14
3690,Drones got Stuck,328.00,63,18
3691,Drones got Stuck,940.00,215,21
3692,Drones got Stuck,208.00,39,12
3693,Budget runs out,1280.00,292,30
3694,Drones got Stuck,304.00,65,10
3695,Out of Time,1276.00,300,22
3696,Drones got Stuck,176.00,31,12
3697,No Failure,207.00,50,0
3698,Drones got Stuck,404.00,78,41
3699,No Failure,1175.00,288,6
3700,No Failure,987.00,244,2
3701,Drones got Stuck,1128.00,266,19
3702,No Failure,588.00,139,8
3703,Out of Time,1216.00,300,6
3704,No Failure,719.00,177,0
3705,Out of Time,1208.00,300,4
3706,Out of Time,1232.00,300,10
3707,No Failure,411.00,100,0
3708,Out of Time,1224.00,300,9
3709,No Failure,959.00,235,2
3710,No Failure,307.00,74,0
3711,No Failure,467.00,115,0
3712,Drones got Stuck,1276.00,297,23
3713,Drones got Stuck,556.00,126,21
3714,Drones got Stuck,172.00,32,10
3715,Out of Time,1252.00,300,15
3716,No Failure,15.00,2,0
3717,Out of Time,1208.00,300,4
3718,No Failure,1095.00,269,4
3719,Out of Time,1212.00,300,5
3720,Out of Time,1208.00,300,4
3721,No Failure,1123.00,276,4
3722,No Failure,775.00,191,2
3723,Budget runs out,1280.00,283,41
3724,No Failure,992.00,227,28
3725,No Failure,527.00,127,0
3726,Out of Time,1256.00,300,17
3727,No Failure,715.00,176,0
3728,No Failure,871.00,214,2
3729,Drones got Stuck,460.00,104,10
3730,No Failure,279.00,66,1
3731,Drones got Stuck,564.00,109,36
3732,Drones got Stuck,516.00,117,16
3733,Drones got Stuck,392.00,87,10
3734,No Failure,275.00,67,0
3735,Budget runs out,1280.00,299,23
3736,Budget runs out,1280.00,296,26
3737,Drones got Stuck,864.00,196,25
3738,No Failure,899.00,220,2
3739,No Failure,679.00,140,26
3740,No Failure,263.00,63,0
3741,Drones got Stuck,1000.00,237,13
3742,Drones got Stuck,1212.00,286,18
3743,No Failure,1099.00,271,2
3744,No Failure,507.00,120,4
3745,No Failure,367.00,88,0
3746,Out of Time,1268.00,300,19
3747,No Failure,495.00,120,0
3748,No Failure,999.00,245,4
3749,Drones got Stuck,676.00,143,38
3750,No Failure,319.00,77,0
3751,Out of Time,1276.00,300,21
3752,Out of Time,1228.00,300,10
3753,No Failure,15.00,2,0
3754,Budget runs out,1280.00,284,50
3755,No Failure,735.00,169,13
3756,Budget runs out,1280.00,282,50
3757,Drones got Stuck,1252.00,299,15
3758,Out of Time,1208.00,300,4
3759,Out of Time,1268.00,300,19
3760,Drones got Stuck,116.00,18,10
3761,No Failure,900.00,214,14
3762,Budget runs out,1284.00,288,50
3763,Budget runs out,1280.00,297,25
3764,No Failure,207.00,48,0
3765,Drones got Stuck,908.00,211,16
3766,Out of Time,1208.00,300,4
3767,Budget runs out,1280.00,282,42
3768,Out of Time,1236.00,300,12
3769,No Failure,727.00,180,0
3770,No Failure,1035.00,256,2
3771,Drones got Stuck,724.00,159,22
3772,Drones got Stuck,192.00,37,10
3773,Out of Time,1268.00,300,23
3774,Drones got Stuck,192.00,37,14
3775,No Failure,927.00,214,16
3776,No Failure,608.00,142,12
3777,No Failure,1187.00,285,11
3778,Out of Time,1208.00,300,4
3779,Drones got Stuck,940.00,169,66
3780,No Failure,876.00,203,17
3781,No Failure,195.00,46,0
3782,Drones got Stuck,272.00,49,18
3783,No Failure,47.00,9,0
3784,No Failure,547.00,132,0
3785,No Failure,39.00,8,0
3786,No Failure,403.00,98,0
3787,No Failure,291.00,70,0
3788,Budget runs out,1280.00,268,54
3789,Drones got Stuck,400.00,89,10
3790,Out of Time,1212.00,300,5
3791,No Failure,819.00,201,2
3792,Out of Time,1208.00,300,4
3793,Drones got Stuck,500.00,111,13
3794,Budget runs out,1280.00,289,33
3795,No Failure,456.00,107,7
3796,Drones got Stuck,812.00,174,36
3797,Drones got Stuck,992.00,228,28
3798,Out of Time,1244.00,300,22
3799,No Failure,315.00,77,0
3800,No Failure,807.00,194,11
3801,Out of Time,1216.00,300,6
3802,No Failure,403.00,99,0
3803,Out of Time,1216.00,300,6
3804,No Failure,231.00,55,0
3805,Drones got Stuck,880.00,207,15
3806,No Failure,536.00,125,9
3807,Drones got Stuck,552.00,120,17
3808,Budget runs out,1280.00,295,43
3809,No Failure,611.00,150,0
3810,Drones got Stuck,992.00,226,38
3811,No Failure,895.00,222,2
3812,Drones got Stuck,900.00,211,14
3813,No Failure,1199.00,288,12
3814,Out of Time,1212.00,300,5
3815,Out of Time,1212.00,300,6
3816,Drones got Stuck,812.00,184,19
3817,No Failure,1275.00,274,45
3818,Out of Time,1208.00,300,4
3819,Drones got Stuck,1052.00,245,18
3820,Out of Time,1272.00,300,21
3821,Drones got Stuck,420.00,78,26
3822,Budget runs out,1280.00,274,48
3823,Out of Time,1252.00,300,25
3824,Drones got Stuck,1216.00,271,34
3825,Out of Time,1208.00,300,4
3826,Drones got Stuck,640.00,148,11
3827,Drones got Stuck,1012.00,230,36
3828,Out of Time,1260.00,300,17
3829,No Failure,595.00,146,0
3830,Drones got Stuck,812.00,188,16
3831,No Failure,535.00,132,0
3832,Drones got Stuck,872.00,206,12
3833,Drones got Stuck,1140.00,259,36
3834,Out of Time,1212.00,300,6
3835,Budget runs out,1280.00,251,99
3836,Drones got Stuck,332.00,72,10
3837,Budget runs out,1280.00,291,38
3838,Drones got Stuck,452.00,95,25
3839,No Failure,651.00,160,0
3840,Drones got Stuck,1124.00,261,36
3841,No Failure,303.00,72,0
3842,Drones got Stuck,1136.00,269,16
3843,Drones got Stuck,1228.00,269,48
3844,Drones got Stuck,1040.00,234,27
3845,Out of Time,1208.00,300,4
3846,Drones got Stuck,492.00,106,16
3847,No Failure,727.00,179,2
3848,Drones got Stuck,740.00,161,41
3849,No Failure,719.00,177,0
3850,Out of Time,1208.00,300,4
3851,Drones got Stuck,396.00,87,11
3852,Budget runs out,1284.00,289,34
3853,Drones got Stuck,200.00,37,12
3854,No Failure,439.00,107,0
3855,No Failure,707.00,175,0
3856,Out of Time,1272.00,300,27
3857,No Failure,835.00,203,2
3858,Drones got Stuck,944.00,220,16
3859,Out of Time,1232.00,300,10
3860,No Failure,691.00,171,0
3861,Drones got Stuck,872.00,205,13
3862,Out of Time,1224.00,300,8
3863,Drones got Stuck,748.00,141,45
3864,No Failure,687.00,169,0
3865,Drones got Stuck,864.00,197,24
3866,No Failure,1236.00,283,28
3867,No Failure,259.00,63,0
3868,Drones got Stuck,1004.00,208,43
3869,No Failure,912.00,219,10
3870,Drones got Stuck,320.00,68,11
3871,Drones got Stuck,364.00,79,11
3872,Drones got Stuck,1016.00,242,12
3873,No Failure,936.00,227,8
3874,Out of Time,1280.00,300,28
3875,Drones got Stuck,448.00,98,13
3876,Out of Time,1212.00,300,6
3877,Drones got Stuck,1024.00,236,20
3878,Drones got Stuck,972.00,230,16
3879,Out of Time,1208.00,300,4
3880,Out of Time,1240.00,300,12
3881,Out of Time,1232.00,300,11
3882,Budget runs out,1284.00,255,102
3883,No Failure,1023.00,252,2
3884,Out of Time,1208.00,300,4
3885,No Failure,327.00,79,0
3886,Budget runs out,1280.00,276,46
3887,No Failure,723.00,177,0
3888,Out of Time,1252.00,300,15
3889,No Failure,383.00,93,0
3890,Drones got Stuck,648.00,143,21
3891,Drones got Stuck,1184.00,278,32
3892,Drones got Stuck,1200.00,287,14
3893,Drones got Stuck,192.00,34,13
3894,Drones got Stuck,188.00,36,10
3895,No Failure,355.00,87,0
3896,No Failure,531.00,128,0
3897,Out of Time,1248.00,300,15
3898,Drones got Stuck,1044.00,248,13
3899,Budget runs out,1284.00,297,27
3900,No Failure,783.00,191,2
3901,Budget runs out,1280.00,294,29
3902,Drones got Stuck,676.00,121,47
3903,No Failure,1199.00,275,24
3904,Drones got Stuck,960.00,226,16
3905,Out of Time,1208.00,300,4
3906,Drones got Stuck,780.00,173,22
3907,Drones got Stuck,316.00,62,25
3908,No Failure,367.00,89,0
3909,Drones got Stuck,896.00,211,13
3910,Out of Time,1228.00,300,9
3911,Drones got Stuck,316.00,68,10
3912,Drones got Stuck,392.00,68,29
3913,Budget runs out,1280.00,288,58
3914,Out of Time,1248.00,300,18
3915,Out of Time,1244.00,300,14
3916,Drones got Stuck,988.00,234,13
3917,No Failure,499.00,122,0
3918,No Failure,396.00,94,5
3919,Drones got Stuck,920.00,214,16
3920,Drones got Stuck,1180.00,250,84
3921,Out of Time,1208.00,300,4
3922,Drones got Stuck,1148.00,274,20
3923,Out of Time,1208.00,300,4
3924,No Failure,247.00,59,0
3925,Drones got Stuck,808.00,190,12
3926,Out of Time,1252.00,300,16
3927,No Failure,271.00,66,0
3928,Drones got Stuck,828.00,186,22
3929,No Failure,935.00,230,3
3930,No Failure,399.00,97,0
3931,Budget runs out,1280.00,291,31
3932,Drones got Stuck,248.00,51,14
3933,No Failure,727.00,179,2
3934,Drones got Stuck,1224.00,267,40
3935,Out of Time,1208.00,300,4
3936,Out of Time,1216.00,300,6
3937,No Failure,623.00,154,0
3938,No Failure,403.00,96,0
3939,No Failure,363.00,87,0
3940,Drones got Stuck,804.00,189,12
3941,Out of Time,1256.00,300,24
3942,Drones got Stuck,804.00,180,21
3943,Budget runs out,1284.00,293,34
3944,Drones got Stuck,804.00,181,26
3945,Out of Time,1280.00,300,22
3946,Drones got Stuck,884.00,203,18
3947,No Failure,603.00,148,0
3948,No Failure,835.00,206,2
3949,Drones got Stuck,944.00,217,31
3950,Out of Time,1208.00,300,4
3951,Out of Time,1236.00,300,11
3952,Out of Time,1280.00,300,32
3953,Drones got Stuck,968.00,228,25
3954,Out of Time,1244.00,300,13
3955,Drones got Stuck,176.00,31,12
3956,No Failure,819.00,202,2
3957,Budget runs out,1284.00,297,28
3958,Out of Time,1212.00,300,5
3959,Drones got Stuck,828.00,181,31
3960,No Failure,355.00,87,0
3961,Budget runs out,1280.00,287,66
3962,Out of Time,1228.00,300,9
3963,No Failure,500.00,118,7
3964,No Failure,571.00,141,0
3965,Out of Time,1248.00,300,14
3966,Budget runs out,1280.00,288,53
3967,Drones got Stuck,252.00,52,10
3968,Drones got Stuck,800.00,173,27
3969,Drones got Stuck,972.00,230,13
3970,Drones got Stuck,436.00,79,29
3971,Drones got Stuck,504.00,114,11
3972,No Failure,436.00,90,19
3973,No Failure,651.00,160,0
3974,Drones got Stuck,1008.00,230,22
3975,Drones got Stuck,468.00,91,25
3976,No Failure,627.00,152,0
3977,No Failure,1063.00,262,2
3978,Out of Time,1268.00,300,26
3979,Budget runs out,1280.00,278,47
3980,Drones got Stuck,1016.00,219,52
3981,Drones got Stuck,964.00,219,22
3982,No Failure,459.00,112,0
3983,No Failure,807.00,199,2
3984,No Failure,463.00,111,0
3985,No Failure,783.00,181,11
3986,No Failure,647.00,160,0
3987,Drones got Stuck,1188.00,268,29
3988,Drones got Stuck,336.00,54,49
3989,No Failure,884.00,217,5
3990,Drones got Stuck,1012.00,240,24
3991,Budget runs out,1280.00,299,23
3992,No Failure,383.00,93,0
3993,Out of Time,1208.00,300,4
3994,Out of Time,1208.00,300,4
3995,Out of Time,1208.00,300,4
3996,No Failure,844.00,202,10
3997,Out of Time,1228.00,300,10
3998,No Failure,283.00,69,0
3999,Out of Time,1232.00,300,13
4000,Out of Time,1244.00,300,14
4001,No Failure,908.00,215,17
4002,Drones got Stuck,616.00,143,20
4003,Drones got Stuck,960.00,217,44
4004,Out of Time,1268.00,300,19
4005,Drones got Stuck,196.00,38,10
4006,No Failure,1196.00,291,10
4007,No Failure,1047.00,257,4
4008,No Failure,659.00,162,0
4009,Drones got Stuck,716.00,143,70
4010,No Failure,419.00,102,0
4011,Out of Time,1236.00,300,16
4012,Budget runs out,1284.00,298,42
4013,No Failure,395.00,97,0
4014,Drones got Stuck,692.00,159,14
4015,No Failure,399.00,97,0
4016,Drones got Stuck,1120.00,252,29
4017,Out of Time,1276.00,300,21
4018,Drones got Stuck,1056.00,249,25
4019,Out of Time,1260.00,300,19
4020,No Failure,499.00,123,0
4021,Out of Time,1212.00,300,5
4022,No Failure,411.00,98,0
4023,Drones got Stuck,396.00,87,11
4024,No Failure,767.00,188,2
4025,Drones got Stuck,968.00,202,40
4026,No Failure,963.00,234,2
4027,Drones got Stuck,288.00,61,10
4028,Drones got Stuck,1224.00,286,36
4029,No Failure,355.00,86,0
4030,Drones got Stuck,1024.00,243,16
4031,No Failure,163.00,38,0
4032,No Failure,239.00,57,0
4033,No Failure,343.00,83,0
4034,No Failure,15.00,1,0
4035,Drones got Stuck,1236.00,276,62
4036,Budget runs out,1280.00,265,102
4037,Out of Time,1208.00,300,4
4038,Out of Time,1212.00,300,5
4039,No Failure,683.00,169,0
4040,No Failure,327.00,79,0
4041,Drones got Stuck,436.00,97,11
4042,No Failure,23.00,4,0
4043,No Failure,567.00,136,0
4044,Drones got Stuck,1208.00,277,45
4045,No Failure,1127.00,275,4
4046,No Failure,887.00,215,7
4047,Budget runs out,1280.00,293,46
4048,No Failure,311.00,76,0
4049,No Failure,1031.00,255,2
4050,Drones got Stuck,508.00,115,14
4051,Out of Time,1228.00,300,10
4052,Out of Time,1208.00,300,4
4053,Out of Time,1260.00,300,25
4054,Drones got Stuck,688.00,160,12
4055,No Failure,271.00,67,0
4056,Budget runs out,1284.00,278,82
4057,No Failure,195.00,45,0
4058,No Failure,876.00,205,15
4059,No Failure,603.00,146,0
4060,Drones got Stuck,1004.00,228,34
4061,Drones got Stuck,348.00,75,11
4062,Out of Time,1232.00,300,12
4063,Drones got Stuck,956.00,215,44
4064,Drones got Stuck,960.00,220,20
4065,Out of Time,1208.00,300,4
4066,No Failure,775.00,190,2
4067,Drones got Stuck,720.00,162,27
4068,Out of Time,1216.00,300,6
4069,Drones got Stuck,484.00,96,24
4070,Out of Time,1232.00,300,10
4071,No Failure,403.00,97,0
4072,Drones got Stuck,604.00,133,17
4073,Drones got Stuck,1036.00,244,15
4074,Budget runs out,1280.00,297,25
4075,No Failure,559.00,130,8
4076,No Failure,343.00,81,0
4077,No Failure,599.00,146,0
4078,No Failure,287.00,70,0
4079,No Failure,215.00,51,0
4080,Drones got Stuck,356.00,78,10
4081,No Failure,379.00,92,0
4082,Out of Time,1208.00,300,4
4083,Out of Time,1228.00,300,10
4084,No Failure,811.00,191,10
4085,Out of Time,1208.00,300,4
4086,Drones got Stuck,764.00,174,23
4087,No Failure,11.00,1,0
4088,Out of Time,1232.00,300,10
4089,Out of Time,1212.00,300,5
4090,No Failure,315.00,77,0
4091,Out of Time,1208.00,300,4
4092,Out of Time,1236.00,300,11
4093,Drones got Stuck,1072.00,228,45
4094,No Failure,875.00,215,2
4095,No Failure,635.00,157,0
4096,Drones got Stuck,988.00,234,22
4097,Drones got Stuck,884.00,209,12
4098,Drones got Stuck,532.00,109,34
4099,No Failure,927.00,228,2
4100,Out of Time,1236.00,300,11
4101,Drones got Stuck,312.00,64,13
4102,Out of Time,1232.00,300,10
4103,No Failure,787.00,193,2
4104,Budget runs out,1280.00,299,23
4105,Drones got Stuck,348.00,74,12
4106,No Failure,811.00,199,2
4107,Drones got Stuck,352.00,69,18
4108,Drones got Stuck,960.00,218,22
4109,No Failure,611.00,150,0
4110,Budget runs out,1280.00,293,29
4111,Drones got Stuck,1080.00,257,13
4112,Drones got Stuck,540.00,123,11
4113,No Failure,956.00,235,5
4114,Drones got Stuck,264.00,49,16
4115,Drones got Stuck,1252.00,299,15
4116,No Failure,803.00,198,2
4117,Budget runs out,1280.00,285,44
4118,Drones got Stuck,1152.00,247,66
4119,Drones got Stuck,1040.00,246,20
4120,Drones got Stuck,356.00,67,21
4121,No Failure,1019.00,250,5
4122,Drones got Stuck,232.00,38,19
4123,No Failure,463.00,114,0
4124,Drones got Stuck,576.00,121,22
4125,No Failure,247.00,60,0
4126,Drones got Stuck,1156.00,255,59
4127,Drones got Stuck,612.00,141,12
4128,Out of Time,1256.00,300,16
4129,No Failure,27.00,5,0
4130,No Failure,355.00,86,0
4131,No Failure,792.00,189,10
4132,No Failure,311.00,75,0
4133,Out of Time,1212.00,300,5
4134,No Failure,395.00,95,0
4135,Drones got Stuck,984.00,233,13
4136,No Failure,671.00,166,0
4137,Drones got Stuck,332.00,63,19
4138,Drones got Stuck,1196.00,273,31
4139,Drones got Stuck,456.00,98,16
4140,Drones got Stuck,856.00,202,12
4141,Out of Time,1284.00,300,23
